BetweenNode,AndNode,Period,transmisionInvCap_MW,transmissionInstalledCap_MW,DiscountedInvestmentCost_Euro,transmisionExpectedAnnualVolume_GWh,ExpectedAnnualLosses_GWh
ES242,ES514,2020-2025,0.0001820997642720876,0.0001820997642720876,10.971863831306448,0.0007408640075437669,2.2225920226312992e-05
ES242,ES514,2025-2030,2.5053912952128042e-05,0.00020714884257762891,0.6631634907809376,0.0007834673515725318,2.350402054717593e-05
ES242,ES522,2020-2025,8.08986442280002e-06,8937.382175145265,0.24628821246399518,497.19472715313043,14.915841814593918
ES242,ES522,2025-2030,6.3309007963905006e-06,8937.38218147133,0.08467240800931258,482.73573091090924,14.482071927327336
ES242,ES523,2020-2025,1.9023448203370208e-06,2030.0000019023448,0.11267801523774607,760.6685089398695,22.82005526819602
ES242,ES523,2025-2030,5.016123743653317e-06,2030.000006913634,0.13052455138716215,1236.0276607523028,37.08082982256921
ES243,ES417,2020-2025,3.751437361643184e-06,2770.5884755386073,0.19738644782569792,1103.506400247947,33.105192007438475
ES243,ES417,2025-2030,5.179341511217474e-06,2770.588480713114,0.11972041113650288,1021.6637332628662,30.64991199788609
ES243,ES424,2020-2025,3.3669371077849064e-06,3574.952870189097,0.2189497918920948,4818.030279346198,144.5409083803863
ES243,ES424,2025-2030,4.087346945266107e-06,3574.9528742716097,0.11676832630646462,7200.657228317149,216.0197168495136
ES243,ES513,2020-2025,5.018252068111906e-06,3108.961922572082,0.37305299455825386,1430.553185638704,42.916595569161004
ES243,ES513,2025-2030,3.0987844304821645e-06,3108.961925666031,0.10120068282066161,1336.556130350539,40.096683910516305
ES243,ES514,2020-2025,1.4810975699219853e-06,5049.620925867398,0.10169731445096619,1788.0555793907836,53.64166738172369
ES243,ES514,2025-2030,3.7212545727867613e-06,5049.620929583818,0.11225074079490359,1881.940685373164,56.45822056119521
ES300,ES414,2020-2025,2.6286384127161e-06,1787.4764360397185,0.23598338828065152,1944.633948584424,58.3390184575326
ES300,ES414,2025-2030,1.944637734394419e-06,1787.4764379795217,0.07669433929957244,5778.797312234438,173.36391936703257
