Timestep,Hydro|Reservoir_FR_0,Hydro|Reservoir_ES_0,Hydro|Pumped Storage_ES_0,Hydro|Pumped Storage_FR_0,Battery|Lithium-Ion_FR_0,Battery|Lithium-Ion_PT_0
216,2.6892920000000005e6,5.532097786839891e6,0.0,0.0,0.0,0.0
217,2.6895740000000005e6,5.532998721830008e6,0.0,0.0,0.0,0.0
218,2.6898560000000005e6,5.533899656820124e6,0.0,0.0,0.0,0.0
219,2.6901795000000005e6,5.534763388713608e6,0.0,0.0,0.0,0.0
220,2.6905030000000005e6,5.535627120607092e6,0.0,0.0,0.0,0.0
221,2.6909875000000005e6,5.53651875482305e6,0.0,0.0,0.0,0.0
222,2.6914720000000005e6,5.537410389039009e6,0.0,0.0,0.0,0.0
223,2.6922330000000005e6,5.538887972026929e6,0.0,0.0,0.0,0.0
224,2.6929940000000005e6,5.540365555014849e6,0.0,0.0,0.0,0.0
225,2.6938150000000005e6,5.543075180552914e6,0.0,0.0,0.0,0.0
226,2.6946360000000005e6,5.545784806090979e6,0.0,0.0,0.0,0.0
227,2.6953330000000005e6,5.55003649998446e6,0.0,0.0,0.0,0.0
228,2.6960300000000005e6,5.554288193877941e6,0.0,0.0,0.0,0.0
229,2.6965330000000005e6,5.5580723688570745e6,0.0,0.0,0.0,0.0
230,2.6970360000000005e6,5.561856543836207e6,0.0,0.0,0.0,0.0
231,2.6980495000000005e6,5.56459779200641e6,0.0,0.0,0.0,0.0
232,2.6990630000000005e6,5.567339040176612e6,0.0,0.0,0.0,0.0
233,2.7004725000000005e6,5.569297163162701e6,0.0,0.0,0.0,0.0
234,2.7018820000000005e6,5.57125528614879e6,0.0,0.0,0.0,0.0
235,2.7032250000000005e6,5.57329463589586e6,0.0,0.0,0.0,0.0
236,2.7045680000000005e6,5.5753339856429305e6,0.0,0.0,0.0,0.0
237,2.7063065000000005e6,5.577903479517013e6,0.0,0.0,0.0,0.0
238,2.7080450000000005e6,5.580472973391096e6,0.0,0.0,0.0,0.0
239,2.7088315000000005e6,5.581969157927332e6,0.0,0.0,0.0,0.0
