Timestep,Hydro|Reservoir_FR_0,Hydro|Reservoir_ES_0,Hydro|Pumped Storage_ES_0,Hydro|Pumped Storage_FR_0,Battery|Lithium-Ion_FR_0,Battery|Lithium-Ion_PT_0
299,2.7690040000000005e6,5.350021872474143e6,0.0,0.0,0.0,0.0
300,2.7704890000000005e6,5.351356685705281e6,0.0,0.0,0.0,0.0
301,2.7716210000000005e6,5.352691498936418e6,0.0,0.0,0.0,0.0
302,2.7727530000000005e6,5.354026312167555e6,0.0,0.0,0.0,0.0
303,2.7734900000000005e6,5.355361125398692e6,0.0,0.0,0.0,0.0
304,2.7742270000000005e6,5.356695938629829e6,0.0,0.0,0.0,0.0
305,2.7756920000000005e6,5.358030751860967e6,0.0,0.0,0.0,0.0
306,2.7771570000000005e6,5.359365565092104e6,0.0,0.0,0.0,0.0
307,2.7793130000000005e6,5.36070037832324e6,0.0,0.0,0.0,0.0
308,2.7814690000000005e6,5.362035191554378e6,0.0,0.0,0.0,0.0
309,2.7839295000000005e6,5.363370004785515e6,0.0,0.0,0.0,0.0
310,2.7863900000000005e6,5.364704818016652e6,0.0,0.0,0.0,0.0
311,2.7870185000000005e6,5.366039631247789e6,0.0,0.0,0.0,0.0
312,2.7876470000000005e6,5.367374444478926e6,0.0,0.0,0.0,0.0
313,2.7879090000000005e6,5.368709257710064e6,0.0,0.0,0.0,0.0
314,2.7881710000000005e6,5.3700440709412005e6,0.0,0.0,0.0,0.0
315,2.7885015000000005e6,5.371378884172337e6,0.0,0.0,0.0,0.0
316,2.7888320000000005e6,5.372713697403475e6,0.0,0.0,0.0,0.0
317,2.7901795000000005e6,5.374048510634612e6,0.0,0.0,0.0,0.0
318,2.7915270000000005e6,5.375383323865749e6,0.0,0.0,0.0,0.0
319,2.7935350000000005e6,5.376718137096886e6,0.0,0.0,0.0,0.0
320,2.7955430000000005e6,5.378052950328023e6,0.0,0.0,0.0,0.0
321,2.7976760000000005e6,5.379387763559161e6,0.0,0.0,0.0,0.0
322,2.7998090000000005e6,5.380722576790297e6,0.0,0.0,0.0,0.0
323,2.8017985000000005e6,5.382057390021434e6,0.0,0.0,0.0,0.0
324,2.8037880000000005e6,5.383392203252572e6,0.0,0.0,0.0,0.0
325,2.8054755000000005e6,5.384727016483709e6,0.0,0.0,0.0,0.0
326,2.8071630000000005e6,5.386061829714846e6,0.0,0.0,0.0,0.0
327,2.8089765000000005e6,5.3873966429459825e6,0.0,0.0,0.0,0.0
328,2.8107900000000005e6,5.38873145617712e6,0.0,0.0,0.0,0.0
329,2.80543216e6,5.390066269408258e6,0.0,0.0,0.0,0.0
330,2.8000743200000003e6,5.391401082639394e6,0.0,0.0,0.0,0.0
331,2.7935559800000004e6,5.388970760079094e6,0.0,0.0,0.0,0.0
332,2.78703764e6,5.386540437518794e6,0.0,0.0,0.0,0.0
333,2.7806878e6,5.378779169320713e6,0.0,0.0,0.0,0.0
334,2.77433796e6,5.3710179011226315e6,0.0,0.0,0.0,0.0
335,2.76633962e6,5.364857909982347e6,0.0,0.0,0.0,0.0
