Timestep;a_0;a_1;a_2;a_3;a_4;a_5;a_6;a_7;a_8;a_9;a_10;a_11;a_12;a_13;a_14;a_15;a_16;a_17;a_18;a_19;a_20;a_21;a_22;a_23;a_24;a_25;a_26;a_27;a_28;a_29;a_30;a_31;a_32;a_33;a_34;a_35;a_36;b
36;-15.41013943721551;-15.41013943721551;-15.41013943721551;-15.41013943721551;-15.41013943721551;-15.41013943721551;-15.41013943721551;-15.41013943721551;-15.41013943721551;-15.41013943721551;-15.41013943721551;-15.41013943721551;-15.41013943721551;-15.41013943721551;-15.41013943721551;-15.41013943721551;-15.41013943721551;-15.41013943721551;-15.41013943721551;-15.41013943721551;-15.41013943721551;-15.41013943721551;-15.41013943721551;-15.41013943721551;-15.41013943721551;-15.41013943721551;-15.41013943721551;-15.41013943721551;-15.41013943721551;-15.41013943721551;-15.41013943721551;-15.41013943721551;-15.41013943721551;-15.41013943721551;-15.41013943721551;-15.41013943721551;-15.41013943721551;2.0848907301382616e9
36;-15.393205350623953;-15.393205350623953;-15.393205350623953;-15.393205350623953;-15.393205350623953;-15.393205350623953;-15.393205350623953;-15.393205350623953;-15.393205350623953;-15.393205350623953;-15.393205350623953;-15.393205350623953;-15.393205350623953;-15.393205350623953;-15.393205350623953;-15.393205350623953;-15.393205350623953;-15.393205350623953;-15.393205350623953;-15.393205350623953;-15.393205350623953;-15.393205350623953;-15.393205350623953;-15.393205350623953;-15.393205350623953;-15.393205350623953;-15.393205350623953;-15.393205350623953;-15.393205350623953;-15.393205350623953;-15.393205350623953;-15.393205350623953;-15.393205350623953;-15.393205350623953;-15.393205350623953;-15.393205350623953;-15.393205350623953;2.0714641374171464e9
36;-15.40010532380489;-15.40010532380489;-15.40010532380489;-15.40010532380489;-15.40010532380489;-15.40010532380489;-15.40010532380489;-15.40010532380489;-15.40010532380489;-15.40010532380489;-15.40010532380489;-15.40010532380489;-15.40010532380489;-15.40010532380489;-15.40010532380489;-15.40010532380489;-15.40010532380489;-15.40010532380489;-15.40010532380489;-15.40010532380489;-15.40010532380489;-15.40010532380489;-15.40010532380489;-15.40010532380489;-15.40010532380489;-15.40010532380489;-15.40010532380489;-15.40010532380489;-15.40010532380489;-15.40010532380489;-15.40010532380489;-15.40010532380489;-15.40010532380489;-15.40010532380489;-15.40010532380489;-15.40010532380489;-15.40010532380489;2.0814871439044368e9
36;-18.72161319976007;-18.72161319976007;-18.72161319976007;-18.72161319976007;-18.72161319976007;-18.72161319976007;-18.72161319976007;-18.72161319976007;-18.72161319976007;-18.72161319976007;-18.72161319976007;-18.72161319976007;-18.72161319976007;-18.72161319976007;-18.72161319976007;-18.72161319976007;-18.72161319976007;-18.72161319976007;-18.72161319976007;-18.72161319976007;-18.72161319976007;-18.72161319976007;-18.72161319976007;-18.72161319976007;-18.72161319976007;-18.72161319976007;-18.72161319976007;-18.72161319976007;-18.72161319976007;-18.72161319976007;-18.72161319976007;-18.72161319976007;-18.72161319976007;-18.72161319976007;-18.72161319976007;-18.72161319976007;-18.72161319976007;2.0885532176592805e9
36;-15.414355539957972;-15.414355539957972;-15.414355539957972;-15.414355539957972;-15.414355539957972;-15.414355539957972;-15.414355539957972;-15.414355539957972;-15.414355539957972;-15.414355539957972;-15.414355539957972;-15.414355539957972;-15.414355539957972;-15.414355539957972;-15.414355539957972;-15.414355539957972;-15.414355539957972;-15.414355539957972;-15.414355539957972;-15.414355539957972;-15.414355539957972;-15.414355539957972;-15.414355539957972;-15.414355539957972;-15.414355539957972;-15.414355539957972;-15.414355539957972;-15.414355539957972;-15.414355539957972;-15.414355539957972;-15.414355539957972;-15.414355539957972;-15.414355539957972;-15.414355539957972;-15.414355539957972;-15.414355539957972;-15.414355539957972;2.0846955763429308e9
36;-8.483998589509659;-8.483998589509659;-8.483998589509659;-8.483998589509659;-8.483998589509659;-8.483998589509659;-8.483998589509659;-8.483998589509659;-8.483998589509659;-8.483998589509659;-8.483998589509659;-8.483998589509659;-8.483998589509659;-8.483998589509659;-8.483998589509659;-8.483998589509659;-8.483998589509659;-8.483998589509659;-8.483998589509659;-8.483998589509659;-8.483998589509659;-8.483998589509659;-8.483998589509659;-8.483998589509659;-8.483998589509659;-8.483998589509659;-8.483998589509659;-8.483998589509659;-8.483998589509659;-8.483998589509659;-8.483998589509659;-8.483998589509659;-8.483998589509659;-8.483998589509659;-8.483998589509659;-8.483998589509659;-8.483998589509659;1.9754998243501327e9
36;-16.55965571541008;-16.55965571541008;-16.55965571541008;-16.55965571541008;-16.55965571541008;-16.55965571541008;-16.55965571541008;-16.55965571541008;-16.55965571541008;-16.55965571541008;-16.55965571541008;-16.55965571541008;-16.55965571541008;-16.55965571541008;-16.55965571541008;-16.55965571541008;-16.55965571541008;-16.55965571541008;-16.55965571541008;-16.55965571541008;-16.55965571541008;-16.55965571541008;-16.55965571541008;-16.55965571541008;-16.55965571541008;-16.55965571541008;-16.55965571541008;-16.55965571541008;-16.55965571541008;-16.55965571541008;-16.55965571541008;-16.55965571541008;-16.55965571541008;-16.55965571541008;-16.55965571541008;-16.55965571541008;-16.55965571541008;2.087555411984777e9
36;-15.854154106557255;-15.854154106557255;-15.854154106557255;-15.854154106557255;-15.854154106557255;-15.854154106557255;-15.854154106557255;-15.854154106557255;-15.854154106557255;-15.854154106557255;-15.854154106557255;-15.854154106557255;-15.854154106557255;-15.854154106557255;-15.854154106557255;-15.854154106557255;-15.854154106557255;-15.854154106557255;-15.854154106557255;-15.854154106557255;-15.854154106557255;-15.854154106557255;-15.854154106557255;-15.854154106557255;-15.854154106557255;-15.854154106557255;-15.854154106557255;-15.854154106557255;-15.854154106557255;-15.854154106557255;-15.854154106557255;-15.854154106557255;-15.854154106557255;-15.854154106557255;-15.854154106557255;-15.854154106557255;-15.854154106557255;2.0870009285657437e9
36;-10.92099192547529;-10.92099192547529;-10.92099192547529;-10.92099192547529;-10.92099192547529;-10.92099192547529;-10.92099192547529;-10.92099192547529;-10.92099192547529;-10.92099192547529;-10.92099192547529;-10.92099192547529;-10.92099192547529;-10.92099192547529;-10.92099192547529;-10.92099192547529;-10.92099192547529;-10.92099192547529;-10.92099192547529;-10.92099192547529;-10.92099192547529;-10.92099192547529;-10.92099192547529;-10.92099192547529;-10.92099192547529;-10.92099192547529;-10.92099192547529;-10.92099192547529;-10.92099192547529;-10.92099192547529;-10.92099192547529;-10.92099192547529;-10.92099192547529;-10.92099192547529;-10.92099192547529;-10.92099192547529;-10.92099192547529;2.018708030505155e9
36;-15.840176861904435;-15.840176861904435;-15.840176861904435;-15.840176861904435;-15.840176861904435;-15.840176861904435;-15.840176861904435;-15.840176861904435;-15.840176861904435;-15.840176861904435;-15.840176861904435;-15.840176861904435;-15.840176861904435;-15.840176861904435;-15.840176861904435;-15.840176861904435;-15.840176861904435;-15.840176861904435;-15.840176861904435;-15.840176861904435;-15.840176861904435;-15.840176861904435;-15.840176861904435;-15.840176861904435;-15.840176861904435;-15.840176861904435;-15.840176861904435;-15.840176861904435;-15.840176861904435;-15.840176861904435;-15.840176861904435;-15.840176861904435;-15.840176861904435;-15.840176861904435;-15.840176861904435;-15.840176861904435;-15.840176861904435;2.0835839195156245e9
36;-16.305735979811892;-16.305735979811892;-16.305735979811892;-16.305735979811892;-16.305735979811892;-16.305735979811892;-16.305735979811892;-16.305735979811892;-16.305735979811892;-16.305735979811892;-16.305735979811892;-16.305735979811892;-16.305735979811892;-16.305735979811892;-16.305735979811892;-16.305735979811892;-16.305735979811892;-16.305735979811892;-16.305735979811892;-16.305735979811892;-16.305735979811892;-16.305735979811892;-16.305735979811892;-16.305735979811892;-16.305735979811892;-16.305735979811892;-16.305735979811892;-16.305735979811892;-16.305735979811892;-16.305735979811892;-16.305735979811892;-16.305735979811892;-16.305735979811892;-16.305735979811892;-16.305735979811892;-16.305735979811892;-16.305735979811892;2.0877791832267997e9
36;-15.353929022739845;-15.353929022739845;-15.353929022739845;-15.353929022739845;-15.353929022739845;-15.353929022739845;-15.353929022739845;-15.353929022739845;-15.353929022739845;-15.353929022739845;-15.353929022739845;-15.353929022739845;-15.353929022739845;-15.353929022739845;-15.353929022739845;-15.353929022739845;-15.353929022739845;-15.353929022739845;-15.353929022739845;-15.353929022739845;-15.353929022739845;-15.353929022739845;-15.353929022739845;-15.353929022739845;-15.353929022739845;-15.353929022739845;-15.353929022739845;-15.353929022739845;-15.353929022739845;-15.353929022739845;-15.353929022739845;-15.353929022739845;-15.353929022739845;-15.353929022739845;-15.353929022739845;-15.353929022739845;-15.353929022739845;2.084521592415642e9
36;-15.319353089960709;-15.319353089960709;-15.319353089960709;-15.319353089960709;-15.319353089960709;-15.319353089960709;-15.319353089960709;-15.319353089960709;-15.319353089960709;-15.319353089960709;-15.319353089960709;-15.319353089960709;-15.319353089960709;-15.319353089960709;-15.319353089960709;-15.319353089960709;-15.319353089960709;-15.319353089960709;-15.319353089960709;-15.319353089960709;-15.319353089960709;-15.319353089960709;-15.319353089960709;-15.319353089960709;-15.319353089960709;-15.319353089960709;-15.319353089960709;-15.319353089960709;-15.319353089960709;-15.319353089960709;-15.319353089960709;-15.319353089960709;-15.319353089960709;-15.319353089960709;-15.319353089960709;-15.319353089960709;-15.319353089960709;2.0662901639878638e9
36;-16.12102701115388;-16.12102701115388;-16.12102701115388;-16.12102701115388;-16.12102701115388;-16.12102701115388;-16.12102701115388;-16.12102701115388;-16.12102701115388;-16.12102701115388;-16.12102701115388;-16.12102701115388;-16.12102701115388;-16.12102701115388;-16.12102701115388;-16.12102701115388;-16.12102701115388;-16.12102701115388;-16.12102701115388;-16.12102701115388;-16.12102701115388;-16.12102701115388;-16.12102701115388;-16.12102701115388;-16.12102701115388;-16.12102701115388;-16.12102701115388;-16.12102701115388;-16.12102701115388;-16.12102701115388;-16.12102701115388;-16.12102701115388;-16.12102701115388;-16.12102701115388;-16.12102701115388;-16.12102701115388;-16.12102701115388;2.089388772088841e9
36;-14.970831570975713;-14.970831570975713;-14.970831570975713;-14.970831570975713;-14.970831570975713;-14.970831570975713;-14.970831570975713;-14.970831570975713;-14.970831570975713;-14.970831570975713;-14.970831570975713;-14.970831570975713;-14.970831570975713;-14.970831570975713;-14.970831570975713;-14.970831570975713;-14.970831570975713;-14.970831570975713;-14.970831570975713;-14.970831570975713;-14.970831570975713;-14.970831570975713;-14.970831570975713;-14.970831570975713;-14.970831570975713;-14.970831570975713;-14.970831570975713;-14.970831570975713;-14.970831570975713;-14.970831570975713;-14.970831570975713;-14.970831570975713;-14.970831570975713;-14.970831570975713;-14.970831570975713;-14.970831570975713;-14.970831570975713;2.0614532758174663e9
36;-32.98368248546633;-32.98368248546633;-32.98368248546633;-32.98368248546633;-32.98368248546633;-32.98368248546633;-32.98368248546633;-32.98368248546633;-32.98368248546633;-32.98368248546633;-32.98368248546633;-32.98368248546633;-32.98368248546633;-32.98368248546633;-32.98368248546633;-32.98368248546633;-32.98368248546633;-32.98368248546633;-32.98368248546633;-32.98368248546633;-32.98368248546633;-32.98368248546633;-32.98368248546633;-32.98368248546633;-32.98368248546633;-32.98368248546633;-32.98368248546633;-32.98368248546633;-32.98368248546633;-32.98368248546633;-32.98368248546633;-32.98368248546633;-32.98368248546633;-32.98368248546633;-32.98368248546633;-32.98368248546633;-32.98368248546633;2.091830335828751e9
36;-15.811671733391064;-15.811671733391064;-15.811671733391064;-15.811671733391064;-15.811671733391064;-15.811671733391064;-15.811671733391064;-15.811671733391064;-15.811671733391064;-15.811671733391064;-15.811671733391064;-15.811671733391064;-15.811671733391064;-15.811671733391064;-15.811671733391064;-15.811671733391064;-15.811671733391064;-15.811671733391064;-15.811671733391064;-15.811671733391064;-15.811671733391064;-15.811671733391064;-15.811671733391064;-15.811671733391064;-15.811671733391064;-15.811671733391064;-15.811671733391064;-15.811671733391064;-15.811671733391064;-15.811671733391064;-15.811671733391064;-15.811671733391064;-15.811671733391064;-15.811671733391064;-15.811671733391064;-15.811671733391064;-15.811671733391064;2.0839568199753923e9
36;-15.886236187996548;-15.886236187996548;-15.886236187996548;-15.886236187996548;-15.886236187996548;-15.886236187996548;-15.886236187996548;-15.886236187996548;-15.886236187996548;-15.886236187996548;-15.886236187996548;-15.886236187996548;-15.886236187996548;-15.886236187996548;-15.886236187996548;-15.886236187996548;-15.886236187996548;-15.886236187996548;-15.886236187996548;-15.886236187996548;-15.886236187996548;-15.886236187996548;-15.886236187996548;-15.886236187996548;-15.886236187996548;-15.886236187996548;-15.886236187996548;-15.886236187996548;-15.886236187996548;-15.886236187996548;-15.886236187996548;-15.886236187996548;-15.886236187996548;-15.886236187996548;-15.886236187996548;-15.886236187996548;-15.886236187996548;2.0878100396469305e9
36;-15.381639686121208;-15.381639686121208;-15.381639686121208;-15.381639686121208;-15.381639686121208;-15.381639686121208;-15.381639686121208;-15.381639686121208;-15.381639686121208;-15.381639686121208;-15.381639686121208;-15.381639686121208;-15.381639686121208;-15.381639686121208;-15.381639686121208;-15.381639686121208;-15.381639686121208;-15.381639686121208;-15.381639686121208;-15.381639686121208;-15.381639686121208;-15.381639686121208;-15.381639686121208;-15.381639686121208;-15.381639686121208;-15.381639686121208;-15.381639686121208;-15.381639686121208;-15.381639686121208;-15.381639686121208;-15.381639686121208;-15.381639686121208;-15.381639686121208;-15.381639686121208;-15.381639686121208;-15.381639686121208;-15.381639686121208;2.0840895236694026e9
36;-33.044977318152874;-33.044977318152874;-33.044977318152874;-33.044977318152874;-33.044977318152874;-33.044977318152874;-33.044977318152874;-33.044977318152874;-33.044977318152874;-33.044977318152874;-33.044977318152874;-33.044977318152874;-33.044977318152874;-33.044977318152874;-33.044977318152874;-33.044977318152874;-33.044977318152874;-33.044977318152874;-33.044977318152874;-33.044977318152874;-33.044977318152874;-33.044977318152874;-33.044977318152874;-33.044977318152874;-33.044977318152874;-33.044977318152874;-33.044977318152874;-33.044977318152874;-33.044977318152874;-33.044977318152874;-33.044977318152874;-33.044977318152874;-33.044977318152874;-33.044977318152874;-33.044977318152874;-33.044977318152874;-33.044977318152874;2.093576919937351e9
